make,model,orientation,x_resolution,y_resolution,resolution_unit,software,datetime,y_and_c_positioning,_exif_ifd_pointer,compression,jpeg_interchange_format,jpeg_interchange_format_length,exposure_time,f_number,exposure_program,exif_version,datetime_original,datetime_digitized,components_configuration,compressed_bits_per_pixel,exposure_bias_value,max_aperture_value,metering_mode,light_source,flash,focal_length,maker_note,user_comment,subsec_time,subsec_time_original,subsec_time_digitized,flashpix_version,color_space,pixel_x_dimension,pixel_y_dimension,_interoperability_ifd_Pointer,sensing_method,file_source,scene_type,cfa_pattern,custom_rendered,exposure_mode,white_balance,digital_zoom_ratio,focal_length_in_35mm_film,scene_capture_type,gain_control,contrast,saturation,sharpness,subject_distance_range,spikelets_num,name
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:23 17:23:02,2,216,6,27284,8883,0.008,5.6,0,0221,2022:03:23 17:23:02,2022:03:23 17:23:02,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",52.0,,                                    ,30,30,30,,1,2256,1496,,2,,,,0,0,0,1.0,78,0,0,0,0,0,0,12,Spike_132
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:25 12:18:22,2,216,6,32060,8691,0.008,5.6,0,0221,2022:03:25 12:18:22,2022:03:25 12:18:22,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,80,80,80,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,10,Spike_466
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:23 17:03:14,2,216,6,26632,8875,0.008,5.6,0,0221,2022:03:23 17:03:14,2022:03:23 17:03:14,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",52.0,,                                    ,50,50,50,,1,2256,1496,,2,,,,0,0,0,1.0,78,0,0,0,0,0,0,9,Spike_110
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:28 09:42:23,2,216,6,27680,8642,0.01,5.6,0,0221,2022:03:28 09:42:23,2022:03:28 09:42:23,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,80,80,80,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,10,Spike_535
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:25 12:15:10,2,216,6,25192,8809,0.008,5.6,0,0221,2022:03:25 12:15:10,2022:03:25 12:15:10,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,40,40,40,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,8,Spike_462
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:23 14:30:46,2,216,6,27188,8842,0.008,5.6,0,0221,2022:03:23 14:30:46,2022:03:23 14:30:46,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,50,50,50,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,18,Spike_26
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:25 12:59:11,2,216,6,24044,12133,0.008,5.6,0,0221,2022:03:25 12:59:11,2022:03:25 12:59:11,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,30,30,30,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,10,Spike_515
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:24 15:42:53,2,216,6,24700,12223,0.008,5.6,0,0221,2022:03:24 15:42:53,2022:03:24 15:42:53,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,10,10,10,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,7,Spike_406
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:24 15:42:32,2,216,6,24968,12370,0.008,5.6,0,0221,2022:03:24 15:42:32,2022:03:24 15:42:32,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,10,10,10,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,7,Spike_405
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:25 12:14:06,2,216,6,26388,8946,0.008,5.6,0,0221,2022:03:25 12:14:06,2022:03:25 12:14:06,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,50,50,50,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,9,Spike_459
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:28 10:36:57,2,216,6,27364,8864,0.01,5.6,0,0221,2022:03:28 10:36:57,2022:03:28 10:36:57,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,40,40,40,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,8,Spike_600
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:24 12:05:14,2,216,6,26740,8755,0.008,5.6,0,0221,2022:03:24 12:05:14,2022:03:24 12:05:14,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",52.0,,                                    ,50,50,50,,1,2256,1496,,2,,,,0,0,0,1.0,78,0,0,0,0,0,0,17,Spike_234
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:24 11:47:49,2,216,6,26164,8770,0.008,5.6,0,0221,2022:03:24 11:47:49,2022:03:24 11:47:49,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",52.0,,                                    ,30,30,30,,1,2256,1496,,2,,,,0,0,0,1.0,78,0,0,0,0,0,0,10,Spike_218
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:28 10:12:56,2,216,6,25996,8992,0.01,5.6,0,0221,2022:03:28 10:12:56,2022:03:28 10:12:56,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,00,00,00,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,16,Spike_572
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:25 12:58:53,2,216,6,24140,11790,0.008,5.6,0,0221,2022:03:25 12:58:53,2022:03:25 12:58:53,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,30,30,30,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,9,Spike_514
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:28 16:58:12,2,216,6,24528,12176,0.01,5.6,0,0221,2022:03:28 16:58:12,2022:03:28 16:58:12,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,60,60,60,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,9,Spike_830
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:24 15:28:34,2,216,6,25696,12366,0.008,5.6,0,0221,2022:03:24 15:28:34,2022:03:24 15:28:34,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,80,80,80,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,10,Spike_389
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:23 16:02:35,2,216,6,26628,8968,0.008,5.6,0,0221,2022:03:23 16:02:35,2022:03:23 16:02:35,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,70,70,70,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,10,Spike_54
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:28 13:05:22,2,216,6,29812,8979,0.01,5.6,0,0221,2022:03:28 13:05:22,2022:03:28 13:05:22,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,60,60,60,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,10,Spike_780
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:23 14:39:34,2,216,6,26936,9017,0.008,5.6,0,0221,2022:03:23 14:39:34,2022:03:23 14:39:34,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,40,40,40,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,13,Spike_34
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:24 12:02:23,2,216,6,26264,8898,0.008,5.6,0,0221,2022:03:24 12:02:23,2022:03:24 12:02:23,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",52.0,,                                    ,80,80,80,,1,2256,1496,,2,,,,0,0,0,1.0,78,0,0,0,0,0,0,11,Spike_230
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:28 12:57:32,2,216,6,27844,8720,0.01,5.6,0,0221,2022:03:28 12:57:32,2022:03:28 12:57:32,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,00,00,00,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,10,Spike_775
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:28 12:13:02,2,216,6,24676,8793,0.01,5.6,0,0221,2022:03:28 12:13:02,2022:03:28 12:13:02,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,10,10,10,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,11,Spike_724
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:25 12:10:19,2,216,6,25944,8980,0.008,5.6,0,0221,2022:03:25 12:10:19,2022:03:25 12:10:19,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,00,00,00,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,11,Spike_454
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:24 11:10:46,2,216,6,26972,8977,0.008,5.6,0,0221,2022:03:24 11:10:46,2022:03:24 11:10:46,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",52.0,,                                    ,90,90,90,,1,2256,1496,,2,,,,0,0,0,1.0,78,0,0,0,0,0,0,10,Spike_184
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:25 11:54:08,2,216,6,27044,8907,0.008,5.6,0,0221,2022:03:25 11:54:08,2022:03:25 11:54:08,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,60,60,60,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,8,Spike_433
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:25 12:53:19,2,216,6,30076,8882,0.008,5.6,0,0221,2022:03:25 12:53:19,2022:03:25 12:53:19,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,70,70,70,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,10,Spike_507
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:25 12:56:08,2,216,6,28836,8877,0.008,5.6,0,0221,2022:03:25 12:56:08,2022:03:25 12:56:08,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,00,00,00,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,10,Spike_510
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:25 12:56:33,2,216,6,29916,8805,0.008,5.6,0,0221,2022:03:25 12:56:33,2022:03:25 12:56:33,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,40,40,40,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,8,Spike_511
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:28 12:41:24,2,216,6,30180,8872,0.01,5.6,0,0221,2022:03:28 12:41:24,2022:03:28 12:41:24,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,40,40,40,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,10,Spike_755
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:24 11:58:21,2,216,6,27076,8725,0.008,5.6,0,0221,2022:03:24 11:58:21,2022:03:24 11:58:21,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",52.0,,                                    ,60,60,60,,1,2256,1496,,2,,,,0,0,0,1.0,78,0,0,0,0,0,0,14,Spike_226
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:28 10:44:39,2,216,6,26180,8783,0.01,5.6,0,0221,2022:03:28 10:44:39,2022:03:28 10:44:39,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,80,80,80,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,18,Spike_611
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:23 16:21:45,2,216,6,27600,8831,0.008,5.6,0,0221,2022:03:23 16:21:45,2022:03:23 16:21:45,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",52.0,,                                    ,50,50,50,,1,2256,1496,,2,,,,0,0,0,1.0,78,0,0,0,0,0,0,6,Spike_74
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:25 11:54:29,2,216,6,28920,8820,0.008,5.6,0,0221,2022:03:25 11:54:29,2022:03:25 11:54:29,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,20,20,20,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,9,Spike_434
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:28 11:33:41,2,216,6,30236,8789,0.01,5.6,0,0221,2022:03:28 11:33:41,2022:03:28 11:33:41,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,50,50,50,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,9,Spike_673
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:25 12:18:44,2,216,6,28892,9024,0.008,5.6,0,0221,2022:03:25 12:18:44,2022:03:25 12:18:44,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,50,50,50,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,9,Spike_467
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:23 14:14:10,2,216,6,27376,8938,0.008,5.6,0,0221,2022:03:23 14:14:10,2022:03:23 14:14:10,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,10,10,10,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,9,Spike_10
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:23 16:32:20,2,216,6,26272,8896,0.008,5.6,0,0221,2022:03:23 16:32:20,2022:03:23 16:32:20,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",52.0,,                                    ,00,00,00,,1,2256,1496,,2,,,,0,0,0,1.0,78,0,0,0,0,0,0,10,Spike_78
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:28 09:41:25,2,216,6,30112,8723,0.01,5.6,0,0221,2022:03:28 09:41:25,2022:03:28 09:41:25,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,60,60,60,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,9,Spike_533
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:24 11:37:08,2,216,6,26856,8793,0.008,5.6,0,0221,2022:03:24 11:37:08,2022:03:24 11:37:08,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",52.0,,                                    ,60,60,60,,1,2256,1496,,2,,,,0,0,0,1.0,78,0,0,0,0,0,0,9,Spike_210
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:28 16:38:41,2,216,6,26792,8775,0.01,5.6,0,0221,2022:03:28 16:38:41,2022:03:28 16:38:41,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,10,10,10,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,11,Spike_807
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:23 16:47:22,2,216,6,27436,8899,0.008,5.6,0,0221,2022:03:23 16:47:22,2022:03:23 16:47:22,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",52.0,,                                    ,60,60,60,,1,2256,1496,,2,,,,0,0,0,1.0,78,0,0,0,0,0,0,10,Spike_94
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:23 17:16:45,2,216,6,26056,8953,0.008,5.6,0,0221,2022:03:23 17:16:45,2022:03:23 17:16:45,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",52.0,,                                    ,70,70,70,,1,2256,1496,,2,,,,0,0,0,1.0,78,0,0,0,0,0,0,12,Spike_126
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:23 16:17:47,2,216,6,26372,9035,0.008,5.6,0,0221,2022:03:23 16:17:47,2022:03:23 16:17:47,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",52.0,,                                    ,10,10,10,,1,2256,1496,,2,,,,0,0,0,1.0,78,0,0,0,0,0,0,11,Spike_68
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:24 15:15:06,2,216,6,25672,8728,0.008,5.6,0,0221,2022:03:24 15:15:06,2022:03:24 15:15:06,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,70,70,70,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,7,Spike_372
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:28 16:45:48,2,216,6,29876,8866,0.01,5.6,0,0221,2022:03:28 16:45:48,2022:03:28 16:45:48,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",55.0,,                                    ,50,50,50,,1,2256,1496,,2,,,,0,0,0,1.0,82,0,0,0,0,0,0,9,Spike_816
NIKON CORPORATION,NIKON D50,1,300.0,300.0,2,Ver.1.00 ,2022:03:24 11:29:09,2,216,6,26180,8893,0.008,5.6,0,0221,2022:03:24 11:29:09,2022:03:24 11:29:09,,4.0,0.0,5.0,5,0,"Flash(flash_fired=False, flash_return=FlashReturn.NO_STROBE_RETURN_DETECTION_FUNCTION, flash_mode=FlashMode.UNKNOWN, flash_function_not_present=False, red_eye_reduction_supported=False, reserved=0)",52.0,,                                    ,30,30,30,,1,2256,1496,,2,,,,0,0,0,1.0,78,0,0,0,0,0,0,10,Spike_202
